date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:07	13258/13258	---M--	200	added ('OK')	image/jpeg	etag:%22632dc38d-33ca%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/c-d-x-PDX_a_82obo-unsplash-500x288.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/c-d-x-PDX_a_82obo-unsplash-500x288.jpg	(from https://theme.madsparrow.me/most/list-style/)
08:55:07	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%2266677366-4824%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.21.8	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/animations/animations.min3cad.css	(from https://theme.madsparrow.me/most/list-style/)
08:55:07	5548/5548	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7edb-15ac%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-104.css?ver=1714061019	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-104a530.css	(from https://theme.madsparrow.me/most/grid-standard/)
08:55:08	19335/19335	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:07%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/104	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/104.json	(from https://theme.madsparrow.me/most/grid-standard/)
08:55:09	2174/2174	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:08%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-standard%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed3476.json	(from https://theme.madsparrow.me/most/grid-standard/)
08:55:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:08%20GMT	https://theme.madsparrow.me/most/?p=104	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index9430.html	(from https://theme.madsparrow.me/most/grid-standard/)
08:55:09	2327/2327	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:08%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-standard%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed4a2e	(from https://theme.madsparrow.me/most/grid-standard/)
08:55:10	5291/5291	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7f19-14ab%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-253.css?ver=1714061081	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-25337a4.css	(from https://theme.madsparrow.me/most/grid-style-1/)
08:55:10	19223/19223	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:09%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/253	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/253.json	(from https://theme.madsparrow.me/most/grid-style-1/)
08:55:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:11%20GMT	https://theme.madsparrow.me/most/?p=253	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index5ed0.html	(from https://theme.madsparrow.me/most/grid-style-1/)
08:55:12	2169/2169	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:11%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-style-1%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedc9ea.json	(from https://theme.madsparrow.me/most/grid-style-1/)
08:55:12	2322/2322	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:11%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-style-1%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embeddba7	(from https://theme.madsparrow.me/most/grid-style-1/)
08:55:13	5191/5191	---MCZ	200	added ('OK')	text/css	etag:W/%22662a89b7-1447%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-234.css?ver=1714063799	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-234196f.css	(from https://theme.madsparrow.me/most/grid-style-2/)
08:55:13	17136/17136	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:12%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/234	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/234.json	(from https://theme.madsparrow.me/most/grid-style-2/)
08:55:14	2169/2169	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:13%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-style-2%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed8f7a.json	(from https://theme.madsparrow.me/most/grid-style-2/)
08:55:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:13%20GMT	https://theme.madsparrow.me/most/?p=234	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index6cd9.html	(from https://theme.madsparrow.me/most/grid-style-2/)
08:55:15	2322/2322	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:14%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-style-2%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed20fc	(from https://theme.madsparrow.me/most/grid-style-2/)
08:55:15	2978/2978	---MCZ	200	added ('OK')	text/css	etag:W/%22662a801e-ba2%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-451.css?ver=1714061342	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-451533b.css	(from https://theme.madsparrow.me/most/grid-masonry/)
08:55:16	20619/20619	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:15%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/451	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/451.json	(from https://theme.madsparrow.me/most/grid-masonry/)
08:55:16	2169/2169	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:15%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-masonry%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed47dc.json	(from https://theme.madsparrow.me/most/grid-masonry/)
08:55:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:15%20GMT	https://theme.madsparrow.me/most/?p=451	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexc31c.html	(from https://theme.madsparrow.me/most/grid-masonry/)
08:55:17	2322/2322	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:16%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fgrid-masonry%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedff81	(from https://theme.madsparrow.me/most/grid-masonry/)
08:55:17	17823/17823	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7bab-459f%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-1962.css?ver=1714060203	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-19620e7e.css	(from https://theme.madsparrow.me/most/about-us/)
08:55:18	675/675	---M--	200	added ('OK')	text/css	etag:%2266677366-2a3%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://theme.madsparrow.me/most/about-us/)
08:55:18	492691/492691	---M--	200	added ('OK')	image/png	etag:%226353b665-78493%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_bg-13.png	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_bg-13.png	(from https://theme.madsparrow.me/most/grid-masonry/)
08:55:18	55585/55585	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:17%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/1962	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/1962.json	(from https://theme.madsparrow.me/most/about-us/)
08:55:19	2149/2149	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:18%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fabout-us%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedb5e2.json	(from https://theme.madsparrow.me/most/about-us/)
08:55:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:18%20GMT	https://theme.madsparrow.me/most/?p=1962	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexbf5e.html	(from https://theme.madsparrow.me/most/about-us/)
08:55:20	2302/2302	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:19%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fabout-us%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed6a08	(from https://theme.madsparrow.me/most/about-us/)
08:55:21	205563/205563	---M--	200	added ('OK')	image/jpeg	etag:%2263583c44-322fb%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_3_2.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_3_2.jpg	(from https://theme.madsparrow.me/most/about-us/)
08:55:21	175382/175382	---M--	200	added ('OK')	image/jpeg	etag:%2263583d87-2ad16%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_4_2.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_4_2.jpg	(from https://theme.madsparrow.me/most/about-us/)
08:55:23	104167/104167	---M--	200	added ('OK')	image/jpeg	etag:%22635839ea-196e7%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_6_2.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_6_2.jpg	(from https://theme.madsparrow.me/most/about-us/)
08:55:23	202801/202801	---M--	200	added ('OK')	image/jpeg	etag:%226358eb27-31831%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_2_2.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_2_2.jpg	(from https://theme.madsparrow.me/most/about-us/)
08:55:23	394759/394759	---M--	200	added ('OK')	image/jpeg	etag:%226358e42d-60607%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_1_2.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_1_2.jpg	(from https://theme.madsparrow.me/most/about-us/)
08:55:24	13065/13065	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7e81-3309%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-2221.css?ver=1714060929	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-2221b09f.css	(from https://theme.madsparrow.me/most/team/)
08:55:24	234525/234525	---M--	200	added ('OK')	image/jpeg	etag:%226358e42e-3941d%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_5_2.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_team_5_2.jpg	(from https://theme.madsparrow.me/most/about-us/)
08:55:24	2181921/2181921	---M--	200	added ('OK')	image/png	etag:%2263583fba-214b21%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/most_about_us_1.png	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/most_about_us_1.png	(from https://theme.madsparrow.me/most/about-us/)
08:55:24	40589/40589	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:23%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/2221	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/2221.json	(from https://theme.madsparrow.me/most/team/)
08:55:25	2129/2129	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:24%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fteam%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed50aa.json	(from https://theme.madsparrow.me/most/team/)
08:55:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:24%20GMT	https://theme.madsparrow.me/most/?p=2221	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index4775.html	(from https://theme.madsparrow.me/most/team/)
08:55:26	2282/2282	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:25%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fteam%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed973d	(from https://theme.madsparrow.me/most/team/)
08:55:26	7588/7588	---MCZ	200	added ('OK')	text/css	etag:W/%22662a8e30-1da4%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-2333.css?ver=1714064944	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-2333dcf2.css	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:27	33437/33437	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:26%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/2333	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/2333.json	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:28	2174/2174	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:27%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fimage-gallery%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed2002.json	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:27%20GMT	https://theme.madsparrow.me/most/?p=2333	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index6015.html	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:28	2327/2327	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:27%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fimage-gallery%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed7136	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:29	204083/204083	---M--	200	added ('OK')	image/jpeg	etag:%22632ec199-31d33%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/07/full-shot-travel-concept-with-landmarks.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/07/full-shot-travel-concept-with-landmarks.jpg	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:29	232601/232601	---M--	200	added ('OK')	image/jpeg	etag:%22632ec134-38c99%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/dee-copper-and-wild-XJBC_7VY37k-unsplash.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/dee-copper-and-wild-XJBC_7VY37k-unsplash.jpg	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:29	92072/92072	---M--	200	added ('OK')	image/jpeg	etag:%22632ec0c1-167a8%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/charming-relaxed-gentle-young-woman.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/charming-relaxed-gentle-young-woman.jpg	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:30	135195/135195	---M--	200	added ('OK')	image/jpeg	etag:%22632dc437-2101b%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/rachit-tank-2cFZ_FB08UM-unsplash-scaled.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/rachit-tank-2cFZ_FB08UM-unsplash-scaled.jpg	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:30	214643/214643	---M--	200	added ('OK')	image/png	etag:%22632dc3f7-34673%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/image_processing20210930-18333-14vogmf.png	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/image_processing20210930-18333-14vogmf.png	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:30	131270/131270	---M--	200	added ('OK')	image/jpeg	etag:%22632dc38c-200c6%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/c-d-x-PDX_a_82obo-unsplash.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/c-d-x-PDX_a_82obo-unsplash.jpg	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:30	455973/455973	---M--	200	added ('OK')	image/jpeg	etag:%226352a735-6f525%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/blurred-silhouette-man-looking-aside_most-scaled.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/blurred-silhouette-man-looking-aside_most-scaled.jpg	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:30	119712/119712	---M--	200	added ('OK')	image/jpeg	etag:%22632dc379-1d3a0%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-4173877.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/stock-photo-4173877.jpg	(from https://theme.madsparrow.me/most/image-gallery/)
08:55:30	10911/10911	---MCZ	200	added ('OK')	text/css	etag:W/%22662a7ef5-2a9f%22	https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-2419.css?ver=1714061045	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-2419b39b.css	(from https://theme.madsparrow.me/most/services/)
08:55:31	22492/22492	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:30%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/pages/2419	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/pages/2419.json	(from https://theme.madsparrow.me/most/services/)
08:55:32	2149/2149	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:55:31%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fservices%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed622c.json	(from https://theme.madsparrow.me/most/services/)
08:55:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:55:31%20GMT	https://theme.madsparrow.me/most/?p=2419	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexc8b6.html	(from https://theme.madsparrow.me/most/services/)
08:55:32	2302/2302	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:55:31%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fservices%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedc93e	(from https://theme.madsparrow.me/most/services/)
08:55:33	111098/111098	---M--	200	added ('OK')	image/jpeg	etag:%22636525bd-1b1fa%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/11/stock-photo-1040234435.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/11/stock-photo-1040234435.jpg	(from https://theme.madsparrow.me/most/services/)
